YMTGDP,ITMCDP,CLRCDP,ACT,CONSUME
201303,item_41,property_no_2,0,0
201303,item_25,property_no_1,0,0
201303,item_25,property_no_2,0,0
201303,item_26,property_no_1,0,0
201303,item_26,property_no_2,0,0
201303,item_27,property_no_2,0,0
201303,item_43,property_no_2,0,0
201303,item_42,property_no_2,0,0
201303,item_29,property_no_2,0,0
201303,item_30,property_no_2,18.2,0
201303,item_33,property_no_2,11750.5,1032.5
201303,item_34,property_no_2,0,0
201303,item_35,property_no_2,0,0
201303,item_37,property_no_1,0,0
201303,item_37,property_no_2,0,0
201303,item_39,property_no_2,0,0
201304,item_1,property_no_1,0.1,0
201304,item_1,property_no_2,9753.4,7791.8
201304,item_2,property_no_1,14141.3,15609.4
201304,item_2,property_no_2,1080182.9,687672
201304,item_3,property_no_1,1400,0
201304,item_3,property_no_2,167508,0
201304,item_4,property_no_1,1773.8,0
201304,item_4,property_no_2,114.8,1.6
201304,item_5,property_no_1,70.3,0
201304,item_5,property_no_2,1262,2
201304,item_6,property_no_2,161.4,0
201304,item_7,property_no_2,0,0
201304,item_8,property_no_2,48.8,69.1
201304,item_9,property_no_1,250.7,0
201304,item_9,property_no_2,20565.2,14665.6
201304,item_11,property_no_1,0,0
201304,item_11,property_no_2,5800,0
201304,item_12,property_no_1,0,0
201304,item_12,property_no_2,8600,0
201304,item_13,property_no_2,0,0
201304,item_15,property_no_1,0,0
201304,item_15,property_no_2,986,0
201304,item_16,property_no_2,0,0
201304,item_17,property_no_1,1992.3,0
201304,item_17,property_no_2,2869.1,0
201304,item_18,property_no_1,0,0
201304,item_18,property_no_2,167079,70936.7
201304,item_19,property_no_2,13400,0
201304,item_20,property_no_2,0,0
201304,item_21,property_no_2,400,0
201304,item_22,property_no_2,473.4,0
201304,item_23,property_no_2,266.9,0
201304,item_24,property_no_2,0,0
201304,item_41,property_no_2,0,0
201304,item_25,property_no_1,0,0
201304,item_25,property_no_2,0,0
201304,item_26,property_no_1,0,0
201304,item_26,property_no_2,0,0
201304,item_27,property_no_2,0,0
201304,item_43,property_no_2,0,0
201304,item_42,property_no_2,0,0
201304,item_29,property_no_2,0,0
201304,item_30,property_no_2,18.2,0
201304,item_33,property_no_2,22708.4,9041.1
201304,item_34,property_no_2,0,0
201304,item_35,property_no_2,0,0
201304,item_37,property_no_1,0,0
201304,item_37,property_no_2,0,21000
201304,item_39,property_no_2,0,0
201304,item_44,property_no_2,0,0
201305,item_1,property_no_1,0.1,0
201305,item_1,property_no_2,6190.8,3393.5
201305,item_2,property_no_1,33232.4,8748.9
201305,item_2,property_no_2,645989.7,557953.2
201305,item_3,property_no_1,0,0
201305,item_3,property_no_2,180472,0
201305,item_4,property_no_1,1773.8,0
201305,item_4,property_no_2,1063.6,1.2
201305,item_5,property_no_1,70.3,0
201305,item_5,property_no_2,46.1,1195.6
201305,item_6,property_no_2,157.4,4
201305,item_7,property_no_2,0,0
201305,item_8,property_no_2,48.8,0
201305,item_9,property_no_1,577,1637.3
201305,item_9,property_no_2,13940.4,20524.8
201305,item_11,property_no_1,0,0
201305,item_11,property_no_2,2800,0
201305,item_12,property_no_1,0,0
201305,item_12,property_no_2,8600,0
201305,item_13,property_no_2,0,0
201305,item_45,property_no_2,1400,0
201305,item_15,property_no_1,42,0
201305,item_15,property_no_2,3787,0
201305,item_16,property_no_2,0,0
201305,item_17,property_no_1,1992.3,0
201305,item_17,property_no_2,2869.1,0
201305,item_18,property_no_1,0,0
201305,item_18,property_no_2,164026.8,43052.2
201305,item_19,property_no_2,2000,0
201305,item_20,property_no_2,0,0
201305,item_21,property_no_2,200,0
201305,item_22,property_no_2,473.4,0
201305,item_23,property_no_2,266.9,0
201305,item_24,property_no_2,0,0
201305,item_41,property_no_2,0,0
201305,item_25,property_no_1,1621,0
201305,item_25,property_no_2,4207,0
201305,item_26,property_no_1,0,0
201305,item_26,property_no_2,0,0
201305,item_27,property_no_2,0,0
201305,item_43,property_no_2,0,0
201305,item_42,property_no_2,0,0
201305,item_29,property_no_2,0,0
201305,item_30,property_no_2,18.2,0
201305,item_33,property_no_2,10514.1,17194.3
201305,item_34,property_no_2,800,0
201305,item_35,property_no_2,5,0
201305,item_37,property_no_1,0,1950
201305,item_37,property_no_2,0,14000
201305,item_39,property_no_2,0,0
201305,item_44,property_no_2,0,0
201306,item_1,property_no_1,0.1,0
201306,item_1,property_no_2,2456.1,3555.5
201306,item_2,property_no_1,21910.7,11321.7
201306,item_2,property_no_2,727324.5,460065.2
201306,item_3,property_no_1,0,0
201306,item_3,property_no_2,229872,0
201306,item_4,property_no_1,1662.8,111
201306,item_4,property_no_2,150,3914
201306,item_5,property_no_1,70.3,0
201306,item_5,property_no_2,46.1,0
201306,item_6,property_no_2,157.4,0
201306,item_7,property_no_2,0,0
201306,item_8,property_no_1,0,123.6
201306,item_8,property_no_2,45.8,1.7
201306,item_9,property_no_1,577,0
201306,item_9,property_no_2,107762.1,3478.3
201306,item_11,property_no_1,0,0
201306,item_11,property_no_2,400,0
201306,item_12,property_no_1,0,0
201306,item_12,property_no_2,7400,0
201306,item_13,property_no_2,0,0
201306,item_45,property_no_2,0,0
201306,item_15,property_no_1,47,0
201306,item_15,property_no_2,1425,0
201306,item_16,property_no_2,0,0
201306,item_17,property_no_1,1992.3,0
201306,item_17,property_no_2,2869.1,0
201306,item_18,property_no_1,0,0
201306,item_18,property_no_2,157278,46748.8
201306,item_19,property_no_2,2800,0
201306,item_20,property_no_2,0,0
201306,item_21,property_no_2,1,0
201306,item_22,property_no_2,473.4,0
201306,item_23,property_no_2,259.5,7.4
201306,item_24,property_no_2,0,0
201306,item_41,property_no_2,0,0
201306,item_25,property_no_1,0,0
201306,item_25,property_no_2,0,0
201306,item_26,property_no_1,0,0
201306,item_26,property_no_2,0,0
201306,item_27,property_no_2,0,0
201306,item_43,property_no_2,0,0
201306,item_42,property_no_2,0,0
201306,item_29,property_no_2,0,0
201306,item_30,property_no_2,18.2,0
201306,item_32,property_no_2,1,0
201306,item_33,property_no_2,14878.9,9535.2
201306,item_34,property_no_2,0,0
201306,item_35,property_no_2,8,0
201306,item_37,property_no_1,0,0
201306,item_37,property_no_2,0,98000
201306,item_39,property_no_2,0,0
201306,item_44,property_no_2,0,0
201307,item_1,property_no_1,45.8,8.2
201307,item_1,property_no_2,1564.1,875.8
201307,item_2,property_no_1,9219.8,12690.9
201307,item_2,property_no_2,1188730.1,278884.4
201307,item_3,property_no_1,1000,0
201307,item_3,property_no_2,241672,0
201307,item_4,property_no_1,1662.8,0
201307,item_4,property_no_2,117.8,202.2
201307,item_5,property_no_1,70.3,0
201307,item_5,property_no_2,46.1,0
201307,item_6,property_no_2,157.4,0
201307,item_7,property_no_2,0,0
201307,item_8,property_no_1,0,0
201307,item_8,property_no_2,42.5,2.9
201307,item_9,property_no_1,577,0
201307,item_9,property_no_2,86648.4,21113.7
201307,item_46,property_no_2,700,0
201307,item_11,property_no_1,0,0
201307,item_11,property_no_2,3200,0
201307,item_12,property_no_2,6400,0
201307,item_13,property_no_2,0,0
201307,item_45,property_no_2,0,0
201307,item_15,property_no_1,130,0
201307,item_15,property_no_2,2093,0
201307,item_16,property_no_2,0,0
201307,item_17,property_no_1,1992.3,0
201307,item_17,property_no_2,2869.1,0
201307,item_18,property_no_1,0,0
201307,item_18,property_no_2,165480.9,11597.1
201307,item_19,property_no_2,2000,0
201307,item_20,property_no_2,0,0
201307,item_21,property_no_2,2,0
201307,item_22,property_no_2,473.4,0
201307,item_23,property_no_2,259.5,0
201307,item_24,property_no_2,0,0
201307,item_41,property_no_2,0,0
201307,item_25,property_no_1,0,0
201307,item_25,property_no_2,4719,0
201307,item_26,property_no_1,0,0
201307,item_26,property_no_2,0,0
201307,item_27,property_no_2,0,0
201307,item_43,property_no_2,0,0
201307,item_42,property_no_2,0,0
201307,item_47,property_no_2,0,0
201307,item_29,property_no_2,0,0
201307,item_48,property_no_2,0,0
201307,item_49,property_no_2,0,0
201307,item_30,property_no_2,18.2,0
201307,item_32,property_no_2,15,0
201307,item_33,property_no_2,15932,7519.7
201307,item_34,property_no_2,0,0
201307,item_35,property_no_2,0,0
201307,item_37,property_no_1,0,0
201307,item_37,property_no_2,0,0
201307,item_39,property_no_2,0,0
201307,item_44,property_no_2,0,0
201308,item_1,property_no_1,42.4,3.2
201308,item_1,property_no_2,1894.9,3014.5
201308,item_2,property_no_1,13338,9801.8
201308,item_2,property_no_2,1024066.7,443063.4
201308,item_3,property_no_1,0,0
201308,item_3,property_no_2,332862,0
201308,item_4,property_no_1,0,3.7
201308,item_4,property_no_2,70.3,47.5
201308,item_5,property_no_1,70.3,0
201308,item_5,property_no_2,46.1,0
201308,item_6,property_no_2,157.4,0
201308,item_7,property_no_2,100,0
201308,item_8,property_no_1,0,0
201308,item_8,property_no_2,70.2,701.1
201308,item_9,property_no_1,577,0
201308,item_9,property_no_2,44114.4,31248.8
201308,item_46,property_no_2,95.9,605.7
201308,item_11,property_no_1,0,0
201308,item_11,property_no_2,3200,0
201308,item_12,property_no_2,4200,0
201308,item_13,property_no_2,0,0
201308,item_45,property_no_2,0,0
201308,item_15,property_no_1,0,0
201308,item_15,property_no_2,479,0
201308,item_16,property_no_2,0,0
201308,item_17,property_no_1,1992.3,0
201308,item_17,property_no_2,0,0
201308,item_50,property_no_2,0,0
201308,item_18,property_no_1,0,0
201308,item_18,property_no_2,152974.5,12506.4
201308,item_19,property_no_2,1200,0
201308,item_20,property_no_2,0,0
201308,item_21,property_no_2,0,0
201308,item_22,property_no_2,473.4,0
201308,item_23,property_no_2,0,0
201308,item_24,property_no_2,0,0
201308,item_41,property_no_2,0,0
201308,item_25,property_no_1,0,0
201308,item_25,property_no_2,3305,0
201308,item_26,property_no_1,0,0
201308,item_26,property_no_2,0,0
201308,item_27,property_no_2,0,0
201308,item_43,property_no_2,0,0
201308,item_42,property_no_2,0,0
201308,item_47,property_no_2,0,0
201308,item_29,property_no_1,0,0
201308,item_29,property_no_2,0,0
201308,item_48,property_no_2,0,0
201308,item_49,property_no_2,0,0
201308,item_30,property_no_2,18.2,0
201308,item_32,property_no_2,40,0
201308,item_33,property_no_2,18855.7,10191.3
201308,item_34,property_no_2,5100,0
201308,item_35,property_no_2,0,0
201308,item_37,property_no_1,0,0
201308,item_37,property_no_2,0,0
201308,item_39,property_no_2,0,0
201308,item_44,property_no_2,0,0
201309,item_1,property_no_1,42.3,0
201309,item_1,property_no_2,9167.4,6564.7
201309,item_2,property_no_1,3839,6909.6
201309,item_2,property_no_2,914344.7,314576.2
201309,item_3,property_no_1,0,0
201309,item_3,property_no_2,370860,0
201309,item_4,property_no_1,0,0
201309,item_4,property_no_2,596.5,588.2
201309,item_5,property_no_1,70.3,0
201309,item_5,property_no_2,46,0
201309,item_6,property_no_2,155.3,0
201309,item_7,property_no_2,100,0
201309,item_8,property_no_1,0,0
201309,item_8,property_no_2,64.4,5.4
201309,item_9,property_no_1,1550.8,14600.4
201309,item_9,property_no_2,33119.7,21245
201309,item_46,property_no_2,121.7,0
201309,item_11,property_no_1,0,0
201309,item_11,property_no_2,2400,0
201309,item_12,property_no_2,3800,0
201309,item_45,property_no_2,0,0
201309,item_15,property_no_1,0,0
201309,item_15,property_no_2,1229,0
201309,item_16,property_no_2,0,0
201309,item_17,property_no_1,1993.4,0
201309,item_17,property_no_2,0,0
201309,item_50,property_no_2,7.2,2249.2
201309,item_18,property_no_1,0,0
201309,item_18,property_no_2,138733.2,14876.9
201309,item_19,property_no_2,3400,0
201309,item_20,property_no_2,0,0
201309,item_21,property_no_2,5,0
201309,item_22,property_no_2,508.6,0
201309,item_23,property_no_2,260.6,0
201309,item_24,property_no_2,0,0
201309,item_41,property_no_2,0,0
201309,item_25,property_no_1,0,0
201309,item_25,property_no_2,0,0
201309,item_26,property_no_1,0,0
201309,item_26,property_no_2,0,0
201309,item_27,property_no_2,0,0
201309,item_43,property_no_2,0,0
201309,item_42,property_no_2,0,0
201309,item_47,property_no_2,0,0
201309,item_29,property_no_1,0,0
201309,item_29,property_no_2,0,0
201309,item_48,property_no_2,0,0
201309,item_49,property_no_2,0,0
201309,item_30,property_no_2,18.2,0
201309,item_32,property_no_2,0,0
201309,item_33,property_no_2,5161.2,10683.3
201309,item_34,property_no_2,0,0
201309,item_35,property_no_2,0,0
201309,item_37,property_no_1,0,15300
201309,item_37,property_no_2,0,0
201309,item_44,property_no_2,0,0
201310,item_1,property_no_1,57,356.2
201310,item_1,property_no_2,9147.6,7312.3
201310,item_2,property_no_1,15817.7,29781.3
201310,item_2,property_no_2,460245.9,454098.8
201310,item_3,property_no_1,600,0
201310,item_3,property_no_2,270750,0
201310,item_4,property_no_1,0,0
201310,item_4,property_no_2,685.9,710.6
201310,item_5,property_no_1,70.3,0
201310,item_5,property_no_2,-0.1,123.8
201310,item_6,property_no_2,155.3,0
201310,item_7,property_no_2,100,0
201310,item_8,property_no_1,0,0
201310,item_8,property_no_2,64.4,0
201310,item_9,property_no_1,312.8,1465.7
201310,item_9,property_no_2,15263.5,17856.2
201310,item_46,property_no_2,121.7,0
201310,item_11,property_no_1,0,0
201310,item_11,property_no_2,4400,0
201310,item_12,property_no_2,9400,0
201310,item_45,property_no_2,0,0
201310,item_15,property_no_1,225,0
201310,item_15,property_no_2,4232,0
201310,item_16,property_no_2,0,0
201310,item_17,property_no_1,1993.4,0
201310,item_17,property_no_2,0,0
201310,item_50,property_no_2,2.9,4.3
201310,item_18,property_no_1,0,0
201310,item_18,property_no_2,116465.7,22267.5
201310,item_19,property_no_2,1400,0
201310,item_20,property_no_2,0,0
201310,item_21,property_no_2,106,0
201310,item_22,property_no_2,508.6,0
201310,item_23,property_no_2,260.6,0
201310,item_24,property_no_2,0,0
201310,item_41,property_no_2,0,0
201310,item_25,property_no_1,0,0
201310,item_25,property_no_2,1217,0
201310,item_26,property_no_1,0,0
201310,item_26,property_no_2,0,0
201310,item_27,property_no_2,0,0
201310,item_43,property_no_2,0,0
201310,item_42,property_no_2,0,0
201310,item_47,property_no_2,0,0
201310,item_29,property_no_1,0,0
201310,item_29,property_no_2,0,0
201310,item_48,property_no_2,0,0
201310,item_49,property_no_2,0,0
201310,item_30,property_no_2,18.2,0
201310,item_32,property_no_2,0,0
201310,item_33,property_no_2,19875.5,5285.7
201310,item_34,property_no_2,1200,0
201310,item_35,property_no_2,0,0
201310,item_37,property_no_1,0,0
201310,item_37,property_no_2,0,0
201310,item_44,property_no_2,0,0
201311,item_1,property_no_1,73.2,908.7
201311,item_1,property_no_2,15289.9,11378.6
201311,item_2,property_no_1,5177.9,38479.8
201311,item_2,property_no_2,194627,359808.9
201311,item_3,property_no_1,2400,0
201311,item_3,property_no_2,228900,0
201311,item_4,property_no_1,0,0
201311,item_4,property_no_2,677.3,8.6
201311,item_5,property_no_1,70.3,0
201311,item_5,property_no_2,49.3,682.8
201311,item_6,property_no_2,155.3,0
201311,item_7,property_no_2,100,0
201311,item_8,property_no_1,0,0
201311,item_8,property_no_2,56.7,5.1
201311,item_9,property_no_1,312.8,0
201311,item_9,property_no_2,1896.6,13366.9
201311,item_46,property_no_2,121.7,0
201311,item_11,property_no_1,0,0
201311,item_11,property_no_2,200,0
201311,item_12,property_no_2,6800,0
201311,item_45,property_no_2,0,0
201311,item_15,property_no_1,0,0
201311,item_15,property_no_2,1758,0
201311,item_16,property_no_2,0,0
201311,item_17,property_no_1,1993.4,0
201311,item_17,property_no_2,0,0
201311,item_50,property_no_2,2.9,0
201311,item_18,property_no_1,0,0
201311,item_18,property_no_2,104374.1,12091.6
201311,item_19,property_no_2,1000,0
201311,item_20,property_no_2,0,0
201311,item_21,property_no_2,0,0
201311,item_22,property_no_2,508.6,0
201311,item_23,property_no_2,0,0
201311,item_24,property_no_2,0,0
201311,item_41,property_no_2,0,0
201311,item_25,property_no_1,0,0
201311,item_25,property_no_2,4133,0
201311,item_26,property_no_1,0,0
201311,item_26,property_no_2,0,0
201311,item_27,property_no_2,0,0
201311,item_43,property_no_2,0,0
201311,item_42,property_no_2,0,0
201311,item_47,property_no_2,0,0
201311,item_29,property_no_1,0,0
201311,item_29,property_no_2,0,0
201311,item_48,property_no_2,0,0
201311,item_49,property_no_2,0,0
201311,item_30,property_no_2,18.2,0
201311,item_31,property_no_2,0,0
201311,item_32,property_no_2,0,0
201311,item_33,property_no_2,30123.3,4752.2
201311,item_34,property_no_2,1200,0
201311,item_35,property_no_2,0,0
201311,item_37,property_no_1,0,0
201311,item_37,property_no_2,0,0
201311,item_44,property_no_2,0,0
201312,item_1,property_no_1,19.3,300.5
201312,item_1,property_no_2,2182.8,19155.8
201312,item_2,property_no_1,17006.3,50801.6
201312,item_2,property_no_2,743379.2,530917.8
201312,item_3,property_no_1,400,0
201312,item_3,property_no_2,212050,0
201312,item_4,property_no_1,0,0
201312,item_4,property_no_2,161,516.3
201312,item_5,property_no_1,70.3,0
201312,item_5,property_no_2,49.3,0
201312,item_6,property_no_2,149.8,5.5
201312,item_7,property_no_2,100,0
201312,item_8,property_no_1,0,0
201312,item_8,property_no_2,56.7,0
201312,item_9,property_no_1,1493.6,1339.1
201312,item_9,property_no_2,1634.6,21112
201312,item_46,property_no_2,121.7,0
201312,item_11,property_no_1,0,0
201312,item_11,property_no_2,2000,0
201312,item_12,property_no_2,0,0
201312,item_45,property_no_2,0,0
201312,item_15,property_no_1,344,0
201312,item_15,property_no_2,1983,0
201312,item_16,property_no_2,0,0
201312,item_17,property_no_1,1993.4,0
201312,item_17,property_no_2,0,0
201312,item_50,property_no_2,2.9,0
201312,item_18,property_no_1,0,0
201312,item_18,property_no_2,75195.9,29178.2
201312,item_19,property_no_2,1800,0
201312,item_20,property_no_2,0,0
201312,item_21,property_no_2,0,0
201312,item_22,property_no_2,508.6,0
201312,item_23,property_no_2,0,0
201312,item_24,property_no_2,0,0
201312,item_41,property_no_2,0,0
201312,item_25,property_no_1,0,0
201312,item_25,property_no_2,4594,0
201312,item_26,property_no_1,0,0
201312,item_26,property_no_2,0,0
201312,item_27,property_no_2,0,0
201312,item_43,property_no_2,0,0
201312,item_42,property_no_2,0,0
201312,item_47,property_no_2,0,0
201312,item_29,property_no_1,0,0
201312,item_29,property_no_2,0,0
201312,item_48,property_no_2,0,0
201312,item_49,property_no_2,0,0
201312,item_30,property_no_2,18.2,0
201312,item_31,property_no_2,0,0
201312,item_32,property_no_2,0,0
201312,item_33,property_no_2,26978.6,3144.7
